item_id,name,short_name,category,types,base_price,best_trader,trader_price,flea_level_required,flea_locked
5d3f06c886f7743bb5318c6a,HK MP5K 9x19 submachine gun Default,MP5K-N Default,SMG,preset,24670,Mechanic,13815,20,True
5d2f25bc48f03502573e5d85,HK MP5K End Cap stock,EndCap,Stock,mods,2500,Jaeger,1500,20,True
5d2f2d5748f03572ec0c0139,HK MP5K cocking handle,MP5K CH,Charging handle,mods,1550,Mechanic,868,20,True
5ba26acdd4351e003562908e,HK MP7A1 4.6x30 flash hider,MP7A1,Flashhider,mods,911,Mechanic,510,20,True
5ba26383d4351e00334c93d9,HK MP7A1 4.6x30 submachine gun,MP7A1,SMG,"gun, wearable",44288,Mechanic,24801,20,True
5bd056fa86f7743aba7658cd,HK MP7A1 4.6x30 submachine gun Default,MP7A1 Default,SMG,preset,52741,Mechanic,29533,20,True
5bd05f1186f774572f181678,HK MP7A1 4.6x30 submachine gun SEALS,MP7A1 SEALS,SMG,preset,170928,Mechanic,95715,20,True
5bcf0213d4351e0085327c17,HK MP7A1 stock,A1,Stock,mods,2111,Jaeger,1266,20,True
5bd70322209c4d00d7167b8f,HK MP7A2 4.6x30 submachine gun,MP7A2,SMG,"gun, wearable",45230,Mechanic,25328,20,True
5bdb3ac186f77405f232ad22,HK MP7A2 4.6x30 submachine gun Default,MP7A2 Default,SMG,preset,53682,Mechanic,30059,20,True
707265736574000000000062,HK MP7A2 4.6x30 submachine gun T-1,MP7A2 T-1,SMG,preset,185735,Mechanic,104006,20,True
5bd704e7209c4d00d7167c31,HK MP7A2 stock,A2,Stock,mods,2110,Jaeger,1266,20,True
61713308d92c473c770214a0,HK Prolonged 7.62x51 flash hider,Prolong,Flashhider,mods,3750,Mechanic,2100,20,True
619386379fb0c665d5490dbe,HK Sturmgriff foregrip,Sturmgriff,Foregrip,mods,3250,Mechanic,1820,20,True
5fc3e272f8b6a877a729eac5,HK UMP .45 ACP submachine gun,UMP 45,SMG,"gun, wearable",26500,Mechanic,14840,20,True
5fd2517dbdd50d684f73a474,HK UMP .45 ACP submachine gun Default,UMP 45 Default,SMG,preset,45839,Mechanic,25668,20,True
5fc3e4ee7283c4046c5814af,HK UMP polymer stock,UMP,Stock,mods,6500,Jaeger,3900,20,True
6194f1f918a3974e5e7421e4,HK USP Tactical thread protector,USP45T thr.,Comb. muzzle device,mods,1100,Mechanic,616,20,True
617155ee50224f204c1da3cd,HK417 Adjustable Buttstock,HK Adj.,Stock,mods,12100,Jaeger,7260,20,True
61702d8a67085e45ef140b24,HK417 E1 Extended Charging Handle,417 E1,Charging handle,mods,2200,Mechanic,1232,20,True
617154aa1cb55961fa0fdb3b,HK417 E2 buttstock,HK E2,Stock,mods,9200,Jaeger,5520,20,True
67602a23c8e72a73250de737,Hare mask,Hare,Face Cover,wearable,5732,Ragman,3553,20,True
675aae1c26dc64e17800fee6,Hat with horns,Horns,Headwear,wearable,8353,Ragman,5178,20,True
5a7dbfc1159bd40016548fde,Hera Arms CQR tactical foregrip,CQR,Foregrip,mods,20961,Mechanic,11738,20,True
5b40e3f35acfc40016388218,HighCom Striker ACHHC IIIA helmet (Black),ACHHC,Headwear,"helmet, wearable",52160,Ragman,32339,20,True
5b40e4035acfc47a87740943,HighCom Striker ACHHC IIIA helmet (Olive Drab),ACHHC,Headwear,"helmet, wearable",53040,Ragman,32884,20,True
5b40e1525acfc4771e1c6611,HighCom Striker ULACH IIIA helmet (Black),ULACH,Headwear,"helmet, wearable",93579,Ragman,58018,20,True
68bee2e876e02b9e340ef113,HighCom Striker ULACH IIIA helmet (Coyote Stripes),ULACH,Headwear,"noFlea, wearable",93579,Ragman,58018,20,True
5b40e2bc5acfc40016388216,HighCom Striker ULACH IIIA helmet (Desert Tan),ULACH,Headwear,"helmet, wearable",87426,Ragman,54204,20,True
68bee2d9af253218c00ebbb4,HighCom Striker ULACH IIIA helmet (Green Stripes),ULACH,Headwear,"noFlea, wearable",93579,Ragman,58018,20,True
68bee2e0ede5c8489f08e1b5,HighCom Striker ULACH IIIA helmet (Mesh Spray),ULACH,Headwear,"noFlea, wearable",93579,Ragman,58018,20,True
68bee2ccd6da72c13f03db95,HighCom Striker ULACH IIIA helmet (Sand),ULACH,Headwear,"noFlea, wearable",93579,Ragman,58018,20,True
5e2af2bc86f7746d3f3c33fc,Hunting matches,HMatches,Lubricant,barter,3800,Therapist,2394,20,True
68bedfdd233f2c935b0eda06,Hussar mustache,Hussar,Face Cover,"noFlea, wearable",7111,Ragman,4408,20,True
590c678286f77426c9660122,IFAK individual first aid kit,IFAK,Medikit,"meds, provisions",19011,Therapist,11976,20,True
66992b349950f5f4cd06029f,IWI UZI 9x19 submachine gun,UZI,SMG,gun,16322,Mechanic,9140,20,True
66b090946f11600e4e48bad5,IWI UZI 9x19 submachine gun Default,UZI Default,SMG,preset,29498,Mechanic,16516,20,True
70726573657400000000003d,IWI UZI 9x19 submachine gun SD,UZI SD,SMG,preset,80815,Mechanic,45253,20,True
6680304edadb7aa61d00cef0,IWI UZI PRO Pistol 9x19 submachine gun,UZI PRO Pistol,SMG,gun,19523,Mechanic,10932,20,True
707265736574000000000048,IWI UZI PRO Pistol 9x19 submachine gun BOSS Xe,UZI PRO Pistol BOSS Xe,SMG,preset,83442,Mechanic,46725,20,True
66b091116f11600e4e48badd,IWI UZI PRO Pistol 9x19 submachine gun Default,UZI PRO Pistol Default,SMG,preset,31291,Mechanic,17521,20,True
707265736574000000000041,IWI UZI PRO Pistol 9x19 submachine gun EXPS3-0,UZI PRO Pistol EXPS3-0,SMG,preset,101769,Mechanic,56987,20,True
668e71a8dadf42204c032ce1,IWI UZI PRO SMG 9x19 submachine gun,UZI PRO SMG,SMG,gun,22415,Mechanic,12552,20,True
66b0916b1516622c22700a30,IWI UZI PRO SMG 9x19 submachine gun Default,UZI PRO SMG Default,SMG,preset,35531,Mechanic,19895,20,True
5af0548586f7743a532b7e99,Ibuprofen painkillers,Ibuprofen,Drug,"meds, provisions",20188,Therapist,12718,20,True
544fb3364bdc2d34748b456a,Immobilizing splint,Splint,Medical item,"meds, provisions",2374,Therapist,1495,20,True
5734795124597738002c6176,Insulating tape,Tape,Building material,barter,2019,Therapist,1271,20,True
5d0377ce86f774186372f689,Iridium military thermal vision module,Iridium,Electronics,barter,81200,Therapist,51156,20,True
618aef6d0a5a59657e5f55ee,Jack Pyke Hunting LLCS boonie hat,LLCS,Headwear,wearable,9556,Ragman,5924,20,True
59ef13ca86f77445fd0e2483,Jack-o'-lantern tactical pumpkin helmet,Pumpkin,Headwear,"helmet, wearable",10000,Ragman,6200,20,True
5bd071d786f7747e707b93a3,Jason mask,Mask,Face Cover,wearable,15000,Ragman,9300,20,True
5c87ca002e221600114cb150,KAC vertical foregrip,KAC VFG,Foregrip,mods,3196,Mechanic,1789,20,True
5e2af29386f7746d4159f077,KEKTAPE duct tape,KEK,Building material,barter,24000,Therapist,15120,20,True
66d9f7e7099cf6adcc07a369,KOSA UAV electronic jamming device,KOSA,Electronics,"barter, noFlea",50000,Therapist,31500,20,True
5fb65424956329274326f316,KRISS Vector .45 ACP flash hider,Vector .45,Flashhider,mods,1340,Mechanic,750,20,True
5fb6548dd1409e5ca04b54f9,KRISS Vector .45 ACP thread protector,Vector thr.,Comb. muzzle device,mods,400,Mechanic,224,20,True
5fbbc3324e8a554c40648348,KRISS Vector 9x19 flash hider,Vector 9x19,Flashhider,mods,1340,Mechanic,750,20,True
5fbbc34106bde7524f03cbe9,KRISS Vector 9x19 thread protector,Vector thr.,Comb. muzzle device,mods,400,Mechanic,224,20,True
5fb6558ad6f0b2136f2d7eb7,KRISS Vector Gen.2 folding stock,Vector fold.,Stock,mods,6120,Jaeger,3672,20,True
5fb655a72b1b027b1f50bd06,KRISS Vector Pistol Sling adapter,Vector PSA,Stock,mods,1500,Jaeger,900,20,True
5fb655b748c711690e3a8d5a,KRISS Vector non-folding stock adapter,Vector NFA,Stock,mods,3900,Jaeger,2340,20,True
5e848db4681bea2ada00daa9,KS-23 wooden stock,KS23 wood,Stock,mods,1486,Jaeger,891,20,True
5e848dc4e4dbc5266a4ec63d,KS-23M wire stock,KS23M steel,Stock,mods,1900,Jaeger,1140,20,True
5aa2b9ede5b5b000137b758b,Kinda cowboy hat,Cowboy,Headwear,wearable,19513,Ragman,12098,20,True
59e7711e86f7746cae05fbe1,Kolpak-1S riot helmet,K-1S,Headwear,"helmet, wearable",7999,Ragman,4959,20,True
5bd073c986f7747f627e796c,Kotton beanie,Kotton,Headwear,wearable,24006,Ragman,14883,20,True
5b432d215acfc4771e1c6624,LShZ lightweight helmet (Olive Drab),LShZ,Headwear,"helmet, wearable",32145,Ragman,19929,20,True
60b0f561c4449e4cb624c1d7,LVNDMARK's rat poison,Poison,Household goods,barter,50892,Therapist,32061,20,True
5cf78720d7f00c06595bc93e,Lantac BMD 7.62x51 Blast Mitigation Device,BMD 762,Flashhider,mods,9850,Mechanic,5516,20,True
5cf78496d7f00c065703d6ca,Lantac BMD Blast Mitigation Device A3 direct thread adapter,BMD A3,Comb. muzzle device,mods,3000,Mechanic,1680,20,True
61c18db6dfd64163ea78fbb4,Leather cap,Cap,Headwear,wearable,4000,Ragman,2480,20,True
5d1b392c86f77425243e98fe,Light bulb,Bulb,Electronics,barter,9500,Therapist,5985,20,True
588892092459774ac91d4b11,Lobaev Arms DVL-10 7.62x51 bolt-action sniper rifle,DVL-10,Sniper rifle,"gun, wearable",42974,Jaeger,25784,20,True
59e8d2b386f77445830dd299,Lobaev Arms DVL-10 7.62x51 bolt-action sniper rifle Saboteur,DVL-10 Saboteur,Sniper rifle,preset,99840,Mechanic,55908,20,True
70726573657400000000004b,Lobaev Arms DVL-10 7.62x51 bolt-action sniper rifle Until Dawn,DVL-10 Until Dawn,Sniper rifle,"noFlea, preset",195629,Mechanic,109540,20,True
58dffc5d86f77407c744a847,Lobaev Arms DVL-10 7.62x51 bolt-action sniper rifle Urbana,DVL-10 Urbana,Sniper rifle,preset,104143,Mechanic,58318,20,True
572b7fa524597762b747ce82,Lower half-mask,Half-mask,Face Cover,wearable,2614,Ragman,1620,20,True
67a5f9c8fafb8efd440694b8,Lower half-mask (Balaclavas Green),Half-mask,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5f9e7f7041a25760dda38,Lower half-mask (Balaclavas Red),Half-mask,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5fa01fafb8efd440694ba,Lower half-mask (Balaclavas White),Half-mask,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5f989f7041a25760dda36,Lower half-mask (El Día de Muertos),Muertos,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5f968fafb8efd440694b6,Lower half-mask (Moss),Moss,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5f917dfdf568c9009af6b,Lower half-mask (MultiCam),Half-mask,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5f9a193f7b62b6b0f6576,Lower half-mask (Wraith),Wraith,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
67a5f94e802d287c670bb966,Lower half-mask (Zombie),Zombie,Face Cover,"noFlea, wearable",5000,Ragman,3100,20,True
5addbb825acfc408fb139400,M14 JP Enterprises 7.62x51 Tactical Compensator,M14 JP,Flashhider,mods,9442,Mechanic,5287,20,True
5addc7ac5acfc400194dbd90,M14 SAGE International M14ALCS (MOD-0) stock,M14ALCS,Stock,mods,15967,Jaeger,9580,20,True
5addc7005acfc4001669f275,M14 SAGE International M14ALCS chassis,M14ALCS,Stock,mods,17972,Jaeger,10783,20,True
5addbb945acfc4001a5fc44e,M14 Smith Enterprise Good Iron 7.62x51 muzzle brake,GoodIron,Flashhider,mods,8043,Mechanic,4504,20,True
5addbba15acfc400185c2854,M14 Smith Enterprise Vortex 7.62x51 muzzle brake,M14 Vortex,Flashhider,mods,5403,Mechanic,3025,20,True
5ab372a310e891001717f0d8,M14 TROY S.A.S.S. Chassis stock,S.A.S.S.,Stock,mods,36580,Jaeger,21948,20,True
5addbbb25acfc40015621bd9,M14 Yankee Hill Phantom 7.62x51 flash hider,Phantom,Flashhider,mods,6488,Mechanic,3633,20,True
67c541d45b84f7f36c03e557,M1895/MXLR Magpul ELG stock,ELG,Stock,mods,7480,Jaeger,4488,20,True
67ff2c16c593c7b94a095e56,M1895/MXLR Magpul ELG stock (FDE),ELG,Stock,mods,7480,Jaeger,4488,20,True
67c541ca26265106dd0697a0,M1895/MXLR Ranger Point Precision aluminum stock,RPP alu,Stock,mods,9450,Jaeger,5670,20,True
67ff1f9f32abb9a4280b5178,M1895/MXLR Ranger Point Precision aluminum stock (FDE),RPP alu,Stock,mods,9450,Jaeger,5670,20,True
67ff1fa88e8db1dcb80ccada,M1895/MXLR Ranger Point Precision aluminum stock (Green),RPP alu,Stock,mods,9450,Jaeger,5670,20,True
67c5418f26265106dd06979e,M1895/MXLR Ranger Point Precision medium loop lever,RPP lever,Charging handle,mods,3790,Mechanic,2122,20,True
5ef61964ec7f42238c31e0c1,M1911 Anarchy Outdoors .45 ACP muzzle brake,1911 AO,Flashhider,mods,4700,Mechanic,2632,20,True
5addbb6e5acfc408fb1393fd,M1A National Match 7.62x51 flash suppressor,M1A NM,Flashhider,mods,4759,Mechanic,2665,20,True
5addbf175acfc408fb13965b,M1A ProMag Archangel chassis,Archangel M1A,Stock,mods,24862,Jaeger,14917,20,True
5aafa1c2e5b5b00015042a56,M1A SOCOM 16 7.62x51 muzzle brake,SOCOM16,Flashhider,mods,2142,Mechanic,1199,20,True
5aaf8e43e5b5b00015693246,M1A SOCOM 16 stock,SOCOM16,Stock,mods,13056,Jaeger,7833,20,True
5ab3afb2d8ce87001660304d,M1A Smith Enterprise SOCOM 16 7.62x51 threaded muzzle brake & gas block,SOCOM16 thr.,Flashhider,mods,4909,Mechanic,2749,20,True
5eea217fc64c5d0dfc05712a,M590 Magpul SGA stock,SGA 590,Stock,mods,8824,Jaeger,5294,20,True
5ef1b9f0c64c5d0dfc0571a1,M590 Mesa Tactical LEO gen.1 stock adapter,590 LEO,Stock,mods,2600,Jaeger,1560,20,True
5e87116b81c4ed43e83cefdd,M590A1 polymer stock,590A1,Stock,mods,1500,Jaeger,900,20,True
6601281fc752a02bbe05e696,M60E3 7.62x51 flash hider,M60E3,Flashhider,mods,5235,Mechanic,2931,20,True
660126161347bc1a5f0f4dba,M60E4 buttstock,E4 BS,Stock,mods,5233,Jaeger,3139,20,True
66012a1d3dff5074ed002e2a,M60E6 7.62x51 flash hider,M60E6,Flashhider,mods,7543,Mechanic,4224,20,True
6615202b96461aa8360271eb,M60E6 buttstock,E6 BS,Stock,mods,7463,Jaeger,4477,20,True
661520fb6f8e1a96340afaa6,M60E6 buttstock (FDE),E6 BS,Stock,mods,7463,Jaeger,4477,20,True
5cde739cd7f00c0010373bd3,M700 AB Arms MOD*X GEN 3 chassis,MOD*X Gen.3,Stock,mods,14972,Jaeger,8983,20,True
5cde77a9d7f00c000f261009,M700 AB Arms MOD*X buffer tube adapter,AB adpt.,Stock,mods,2602,Jaeger,1561,20,True
5d25d0ac8abbc3054f3e61f7,M700 AI AT AICS polymer chassis,AICS M700,Stock,mods,26500,Jaeger,15900,20,True
5bfeb32b0db834001a6694d9,M700 Hogue Overmolded Ghillie stock,Overmolded Ghillie,Stock,mods,8500,Jaeger,5100,20,True
5cdeac22d7f00c000f26168f,M700 Magpul Pro 700 chassis,Pro700,Stock,mods,17972,Jaeger,10783,20,True
5cdeac42d7f00c000d36ba73,M700 Magpul Pro 700 folding stock,Pro700,Stock,mods,4699,Jaeger,2819,20,True
5cf13123d7f00c1085616a50,M700 ProMag Archangel chassis,Archangel M700,Stock,mods,21000,Jaeger,12600,20,True
5d270ca28abbc31ee25ee821,M700 stainless steel thread protector,M700 thr.,Comb. muzzle device,mods,600,Mechanic,336,20,True
5d270b3c8abbc3105335cfb8,M700 thread protector,M700 thr.,Comb. muzzle device,mods,500,Mechanic,280,20,True
5a78813bc5856700186c4abe,M870 Magpul SGA polymer stock,M870 SGA,Stock,mods,8924,Jaeger,5354,20,True
5ae35b315acfc4001714e8b0,M870 Mesa Tactical LEO stock adapter,M870 LEO,Stock,mods,2512,Jaeger,1507,20,True
5a7880d0c5856700142fdd9d,M870 SPS polymer stock,M870 SPS,Stock,mods,1486,Jaeger,891,20,True
5a788169c5856700142fdd9e,M870 Shockwave Raptor grip,870 Raptor,Stock,mods,2545,Jaeger,1527,20,True
5cadc390ae921500126a77f1,M9A3 thread protector,M9A3 thr.,Comb. muzzle device,mods,300,Mechanic,168,20,True
5fbcc640016cce60e8341acc,MCX charging handle,MCX,Charging handle,mods,733,Mechanic,410,20,True
6529113b5ae2ae97b80fdf39,MCX-SPEAR Clutch-Lok QD 6.8x51 Shouldered Flash Hider,CLQD,Flashhider,mods,4830,Mechanic,2704,20,True
6529109524cbe3c74a05e5b7,MCX-SPEAR charging handle,SPEAR,Charging handle,mods,1578,Mechanic,883,20,True
5c0111ab0db834001966914d,ME Cylinder 12ga muzzle adapter,Cylinder 12ga,Comb. muzzle device,mods,2150,Mechanic,1204,20,True
5b4327aa5acfc400175496e0,MIL-TEC boonie hat,Boonie,Headwear,wearable,2170,Ragman,1345,20,True
56083a334bdc2dc8488b4571,MP-133/153 plastic pistol grip,133/153,Stock,"mods, pistolGrip",6510,Jaeger,3906,20,True
56083be64bdc2d20478b456f,MP-133/153 plastic stock,133/153 plastic,Stock,mods,1541,Jaeger,924,20,True
56083cba4bdc2de22e8b456f,MP-133/153 wooden stock,133/153 wood,Stock,mods,1499,Jaeger,899,20,True
606f263a8900dc2d9a55b68d,MP-155 Ultima large recoil pad,Ultima large,Stock,mods,6231,Jaeger,3738,20,True
606f262c6d0bd7580617bafa,MP-155 Ultima medium recoil pad,Ultima med.,Stock,mods,3231,Jaeger,1938,20,True
606eef756d0bd7580617baf8,MP-155 Ultima polymer stock,Ultima,Stock,mods,3286,Jaeger,1971,20,True
606ef0812535c57a13424d20,MP-155 Ultima thin recoil pad,Ultima thin,Stock,mods,2231,Jaeger,1338,20,True
607d5a891246154cad35d6aa,MP-155 walnut stock,155 walnut,Stock,mods,1299,Jaeger,779,20,True
61f803b8ced75b2e852e35f8,MP-18 polymer stock,MP18 poly,Stock,mods,1700,Jaeger,1020,20,True
61f7b234ea4ab34f2f59c3ec,MP-18 wooden stock,MP18 wood,Stock,mods,1400,Jaeger,840,20,True
611a31ce5b7ffe001b4649d1,MP-43-1C buttpad,43-1C butt,Stock,mods,1200,Jaeger,720,20,True
5de8f237bbaf010b10528a70,MP9 9x19 sound suppressor mount,MP9 adpt.,Comb. muzzle device,mods,4350,Mechanic,2436,20,True
5de922d4b11454561e39239f,MP9 charging handle,MP9 CH,Charging handle,mods,650,Mechanic,364,20,True
5de910da8b6c4240ba2651b5,MP9 stock,MP9,Stock,mods,2350,Jaeger,1410,20,True
5de8fbad2fbe23140d3ee9c4,MP9-N vertical foregrip,MP9 VFG,Foregrip,mods,2650,Mechanic,1484,20,True
58949dea86f77409483e16a8,MPX A2 9x19 flash hider,MPX A2,Flashhider,mods,903,Mechanic,505,20,True
6761492dc53ebe8c0f0a5efe,MPX GEN 2 ambidextrous charging handle,MPX GEN2,Charging handle,mods,1430,Mechanic,800,20,True
5c5db6b32e221600102611a0,MPX Geissele SCH charging handle,MPX SCH,Charging handle,mods,1780,Mechanic,996,20,True
58949edd86f77409483e16a9,MPX ambidextrous charging handle,MPX 2x,Charging handle,mods,730,Mechanic,408,20,True
58949fac86f77409483e16aa,MPX single latch charging handle,MPX 1x,Charging handle,mods,700,Mechanic,392,20,True
5c5db6ee2e221600113fba54,MPX/MCX Maxim Defense CQB stock,MD CQB,Stock,mods,3750,Jaeger,2250,20,True
5c5db6f82e2216003a0fe914,MPX/MCX PMM ULSS stock,ULSS,Stock,mods,6230,Jaeger,3738,20,True
5d5e7d28a4b936645d161203,MSA ACH TC-2001 MICH Series helmet (Olive Drab),TC-2001,Headwear,"helmet, wearable",52139,Ragman,32326,20,True
5d5e9c74a4b9364855191c40,MSA ACH TC-2002 MICH Series helmet (Olive Drab),TC-2002,Headwear,"helmet, wearable",49251,Ragman,30535,20,True
5e4bfc1586f774264f7582d3,MSA Gallet TC 800 High Cut combat helmet (Black),TC 800,Headwear,"helmet, wearable",54120,Ragman,33554,20,True
675956062f6ddfe8ff0e2806,MTEK FLUX Ballistic helmet (MultiCam Alpine),FLUX,Headwear,wearable,97711,Ragman,60580,20,True
6759655674aa5e0825040d62,MTEK FLUX Ballistic helmet (Olive Drab),FLUX,Headwear,wearable,97525,Ragman,60465,20,True
67597ceea35600b4c10cea86,MTEK STRIKE Ballistic helmet (Coyote),STRIKE,Headwear,wearable,102334,Ragman,63447,20,True
67597d241d5a44f2f605df06,MTEK STRIKE Ballistic helmet (Coyote/MultiCam Arid),STRIKE,Headwear,wearable,103241,Ragman,64009,20,True
5adf23995acfc400185c2aeb,MTs 20-01 stock,MTs 20-01,Stock,mods,2453,Jaeger,1471,20,True
619d36da53b4d42ee724fae4,MTs-255-12 12ga choke,MTs choke,Comb. muzzle device,mods,1800,Mechanic,1008,20,True
612781056f3d944a17348d60,MTs-255-12 wooden stock,MTs-255 wood,Stock,mods,1847,Jaeger,1108,20,True
67c54183b032bbdb530201bc,MXLR loop lever,MXLR loop,Charging handle,mods,890,Mechanic,498,20,True
67c541ba5b84f7f36c03e555,MXLR standard stock,MXLR,Stock,mods,5980,Jaeger,3588,20,True
590a391c86f774385a33c404,Magnet,Magnet,Electronics,barter,12713,Therapist,8009,20,True
588226d124597767ad33f787,Magpul AFG tactical foregrip (Black),AFG BLK,Foregrip,mods,6554,Mechanic,3670,20,True
588226dd24597767ad33f789,Magpul AFG tactical foregrip (FDE),AFG FDE,Foregrip,mods,5444,Mechanic,3048,20,True
588226e62459776e3e094af7,Magpul AFG tactical foregrip (Forest Green),AFG FG,Foregrip,mods,5258,Mechanic,2944,20,True
588226ef24597767af46e39c,Magpul AFG tactical foregrip (Olive Drab),AFG OD,Foregrip,mods,6326,Mechanic,3542,20,True
57cffb66245977632f391a99,Magpul M-LOK AFG tactical foregrip (Black),AFG M-LOK,Foregrip,mods,7043,Mechanic,3944,20,True
57cffcd624597763133760c5,Magpul M-LOK AFG tactical foregrip (FDE),AFG M-LOK,Foregrip,mods,7014,Mechanic,3927,20,True
57cffcdd24597763f5110006,Magpul M-LOK AFG tactical foregrip (Olive Drab),AFG M-LOK,Foregrip,mods,7984,Mechanic,4471,20,True
57cffce524597763b31685d8,Magpul M-LOK AFG tactical foregrip (Stealth Grey),AFG M-LOK,Foregrip,mods,7925,Mechanic,4438,20,True
58d2912286f7744e27117493,Magpul MOE Carbine rubber buttpad,MOE RBP,Stock,mods,8779,Jaeger,5267,20,True
59fc48e086f77463b1118392,Magpul RVG foregrip (Black),RVG BLK,Foregrip,mods,8109,Mechanic,4541,20,True
5fce0cf655375d18a253eff0,Magpul RVG foregrip (FDE),RVG FDE,Foregrip,mods,8109,Mechanic,4541,20,True
68badc0366a72211fe004bc7,Magpul UCS Stock Cheek Riser,UCS CR,Stock,mods,5273,Jaeger,3163,20,True
68badb6458dbe419740b1520,Magpul UCS buttstock (Black),UCS,Stock,mods,22711,Jaeger,13626,20,True
68d566f3f3d7cd248f0a06db,Magpul UCS buttstock (FDE),UCS,Stock,mods,22711,Jaeger,13626,20,True
67c6de3ce39861860909e8e5,Marlin MXLR .308 ME lever-action rifle,MXLR,Sniper rifle,gun,15577,Jaeger,9346,20,True
68d67d0affacb2bc8b07e468,Marlin MXLR .308 ME lever-action rifle Default,MXLR Default,Sniper rifle,preset,43167,Mechanic,24168,20,True
6759af0f9c8a538dd70bfae6,Maska-1SCh bulletproof helmet (Christmas Edition),Maska-1SCh CE,Headwear,wearable,67397,Ragman,41786,20,True
5c0e874186f7745dc7616606,Maska-1SCh bulletproof helmet (Killa Edition),Maska-1SCh KE,Headwear,"helmet, wearable",67397,Ragman,41786,20,True
657bc821aab96fccee08becc,Maska-1SCh bulletproof helmet (Killa Edition) Default,Maska-1SCh KE Default,Headwear,preset,100562,Ragman,98943,20,True
5c091a4e0db834001d5addc8,Maska-1SCh bulletproof helmet (Olive Drab),Maska-1SCh,Headwear,"helmet, wearable",62132,Ragman,38521,20,True
5b4335ba86f7744d2837a264,Medical bloodset,Bloodset,Medical supplies,barter,9765,Therapist,6151,20,True
619cc01e0a7c3a1a2731940c,Medical tools,MedTools,Medical supplies,barter,7500,Therapist,4725,20,True
5ef1ba28c64c5d0dfc0571a5,Mesa Tactical Crosshair Hydraulic buffer tube,MT Crosshair,Stock,mods,21300,Jaeger,12780,20,True
5d1b36a186f7742523398433,Metal fuel tank,Fuel,Fuel,barter,48000,Therapist,30240,20,True
61bf7b6302b3924be92fa8c3,Metal spare parts,M.parts,Building material,barter,5000,Therapist,3150,20,True
6389c7750ef44505c87f5996,Microcontroller board,MB,Electronics,"barter, noFlea",100000,Therapist,63000,20,True
5c052f6886f7746b1e3db148,Military COFDM Wireless Signal Transmitter,SG-C10,Electronics,barter,145500,Therapist,91665,20,True
5d0375ff86f774186372f685,Military cable,MCable,Electronics,barter,41200,Therapist,25956,20,True
619cbf476b8a1b37a54eebf8,Military corrugated tube,MTube,Building material,barter,21263,Therapist,13395,20,True
5d03784a86f774203e7e0c4d,Military gyrotachometer,MGT,Electronics,barter,62000,Therapist,39060,20,True
5bd0716d86f774171822ef4b,Misha Mayorov mask,Mask,Face Cover,wearable,15000,Ragman,9300,20,True
606587bd6d0bd7580617bacc,Mk47 ambidextrous charging handle,Mk47 Ambi,Charging handle,mods,2200,Mechanic,1232,20,True
5de652c31b7e3716273428be,Molot Arms VPO-215 Gornostay .366 TKM bolt-action rifle,VPO-215 Gornostay,Sniper rifle,"gun, wearable",7350,Jaeger,4410,20,True
5e0359bd86f7746b243db876,Molot Arms VPO-215 Gornostay .366 TKM bolt-action rifle Default,VPO-215 Gornostay Default,Sniper rifle,preset,17700,Mechanic,9912,20,True
5b432f3d5acfc4704b4a1dfb,Momex balaclava,Momex,Face Cover,wearable,3211,Ragman,1990,20,True
615d8fd3290d254f5e6b2edc,Monstrum Tactical Vertical Fore Grip KeyMod,MT VFG,Foregrip,mods,6900,Mechanic,3864,20,True
544fb3f34bdc2d03748b456a,Morphine injector,Morphine,Drug,"injectors, meds, provisions",20244,Therapist,12753,20,True
5bfd297f0db834001a669119,Mosin 7.62x54R bolt-action rifle (Infantry),Mosin Infantry,Sniper rifle,"gun, wearable",11500,Jaeger,6900,20,True
5c0c1dff86f7744dba7a2892,Mosin 7.62x54R bolt-action rifle (Infantry) Carbine,Mosin Infantry Carbine,Sniper rifle,preset,22034,Mechanic,12338,20,True
5c0c1e7486f7744dba7a289b,Mosin 7.62x54R bolt-action rifle (Infantry) Default,Mosin Infantry Default,Sniper rifle,preset,21433,Mechanic,12000,20,True
5c0c1fc586f77455912eaf08,Mosin 7.62x54R bolt-action rifle (Infantry) Obrez,Mosin Infantry Obrez,Sniper rifle,preset,17170,Mechanic,9615,20,True
5ae08f0a5acfc408fb1398a1,Mosin 7.62x54R bolt-action rifle (Sniper),Mosin Sniper,Sniper rifle,"gun, wearable",15577,Jaeger,9346,20,True
mosinsniperatacr00000001,Mosin 7.62x54R bolt-action rifle (Sniper) ATACR 7-35,Mosin Sniper ATACR 7-35,Sniper rifle,preset,188956,Mechanic,105812,20,True
5c0c1f2b86f77455912eaefc,Mosin 7.62x54R bolt-action rifle (Sniper) Carbine,Mosin Sniper Carbine,Sniper rifle,preset,41070,Mechanic,22996,20,True
5b8683a486f77467f2423114,Mosin 7.62x54R bolt-action rifle (Sniper) Default,Mosin Sniper Default,Sniper rifle,preset,25812,Mechanic,14452,20,True
